,DIV_NUM,DIV_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE,DIPLOMA_CNT,DROPOUT_CNT
2740,13.0,Brunswick County,,5.0,N,Y,N,20,85.0,15.0,17.0,3.0
2741,13.0,Brunswick County,F,,,,,82,85.37,8.54,70.0034,7.0028
2742,13.0,Brunswick County,F,,,,N,82,85.37,8.54,70.0034,7.0028
2743,13.0,Brunswick County,F,,,N,,18,55.56,27.78,10.0008,5.0004
2744,13.0,Brunswick County,F,,,N,N,18,55.56,27.78,10.0008,5.0004
2745,13.0,Brunswick County,F,,,Y,,64,93.75,3.13,60.0,2.0032
2746,13.0,Brunswick County,F,,,Y,N,64,93.75,3.13,60.0,2.0032
2747,13.0,Brunswick County,F,,N,,,77,84.42,9.09,65.0034,6.9993
2748,13.0,Brunswick County,F,,N,,N,77,84.42,9.09,65.0034,6.9993
2749,13.0,Brunswick County,F,,N,N,,18,55.56,27.78,10.0008,5.0004
2750,13.0,Brunswick County,F,,N,N,N,18,55.56,27.78,10.0008,5.0004
2751,13.0,Brunswick County,F,,N,Y,,59,93.22,3.39,54.99979999999999,2.0001
2752,13.0,Brunswick County,F,,N,Y,N,59,93.22,3.39,54.99979999999999,2.0001
2753,13.0,Brunswick County,F,3.0,,,,70,87.14,8.57,60.998000000000005,5.999
2754,13.0,Brunswick County,F,3.0,,,N,70,87.14,8.57,60.998000000000005,5.999
2755,13.0,Brunswick County,F,3.0,,N,,15,60.0,33.33,9.0,4.9995
2756,13.0,Brunswick County,F,3.0,,N,N,15,60.0,33.33,9.0,4.9995
2757,13.0,Brunswick County,F,3.0,,Y,,55,94.55,1.82,52.0025,1.0010000000000001
2758,13.0,Brunswick County,F,3.0,,Y,N,55,94.55,1.82,52.0025,1.0010000000000001
2759,13.0,Brunswick County,F,3.0,N,,,65,86.15,9.23,55.9975,5.9995
2760,13.0,Brunswick County,F,3.0,N,,N,65,86.15,9.23,55.9975,5.9995
2761,13.0,Brunswick County,F,3.0,N,N,,15,60.0,33.33,9.0,4.9995
2762,13.0,Brunswick County,F,3.0,N,N,N,15,60.0,33.33,9.0,4.9995
2763,13.0,Brunswick County,F,3.0,N,Y,,50,94.0,2.0,47.0,1.0
2764,13.0,Brunswick County,F,3.0,N,Y,N,50,94.0,2.0,47.0,1.0
2765,13.0,Brunswick County,F,5.0,,,,12,75.0,8.33,9.0,0.9996
2766,13.0,Brunswick County,F,5.0,,,N,12,75.0,8.33,9.0,0.9996
2767,13.0,Brunswick County,F,5.0,N,,,12,75.0,8.33,9.0,0.9996
2768,13.0,Brunswick County,F,5.0,N,,N,12,75.0,8.33,9.0,0.9996
2769,13.0,Brunswick County,M,,,,,112,73.21,19.64,81.99519999999998,21.996800000000004
2770,13.0,Brunswick County,M,,,,N,111,72.97,19.82,80.9967,22.0002
2771,13.0,Brunswick County,M,,,N,,23,39.13,56.52,8.9999,12.999600000000001
2772,13.0,Brunswick County,M,,,N,N,23,39.13,56.52,8.9999,12.999600000000001
2773,13.0,Brunswick County,M,,,Y,,89,82.02,10.11,72.9978,8.9979
2774,13.0,Brunswick County,M,,,Y,N,88,81.82,10.23,72.0016,9.0024
2775,13.0,Brunswick County,M,,N,,,101,72.28,19.8,73.0028,19.998
2776,13.0,Brunswick County,M,,N,,N,100,72.0,20.0,72.0,20.0
2777,13.0,Brunswick County,M,,N,N,,21,33.33,61.9,6.9993,12.998999999999999
2778,13.0,Brunswick County,M,,N,N,N,21,33.33,61.9,6.9993,12.998999999999999
2779,13.0,Brunswick County,M,,N,Y,,80,82.5,8.75,66.0,7.0
2780,13.0,Brunswick County,M,,N,Y,N,79,82.28,8.86,65.0012,6.9994
2781,13.0,Brunswick County,M,,Y,,,11,81.82,18.18,9.0002,1.9997999999999998
2782,13.0,Brunswick County,M,,Y,,N,11,81.82,18.18,9.0002,1.9997999999999998
2783,13.0,Brunswick County,M,3.0,,,,93,74.19,18.28,68.9967,17.000400000000003
2784,13.0,Brunswick County,M,3.0,,,N,93,74.19,18.28,68.9967,17.000400000000003
2785,13.0,Brunswick County,M,3.0,,N,,18,44.44,55.56,7.999199999999999,10.0008
2786,13.0,Brunswick County,M,3.0,,N,N,18,44.44,55.56,7.999199999999999,10.0008
2787,13.0,Brunswick County,M,3.0,,Y,,75,81.33,9.33,60.9975,6.9975
2788,13.0,Brunswick County,M,3.0,,Y,N,75,81.33,9.33,60.9975,6.9975
2789,13.0,Brunswick County,M,3.0,N,,,83,73.49,18.07,60.99669999999999,14.998099999999999
2790,13.0,Brunswick County,M,3.0,N,,N,83,73.49,18.07,60.99669999999999,14.998099999999999
2791,13.0,Brunswick County,M,3.0,N,N,,16,37.5,62.5,6.0,10.0
2792,13.0,Brunswick County,M,3.0,N,N,N,16,37.5,62.5,6.0,10.0
2793,13.0,Brunswick County,M,3.0,N,Y,,67,82.09,7.46,55.00030000000001,4.9982
2794,13.0,Brunswick County,M,3.0,N,Y,N,67,82.09,7.46,55.00030000000001,4.9982
2795,13.0,Brunswick County,M,3.0,Y,,,10,80.0,20.0,8.0,2.0
2796,13.0,Brunswick County,M,3.0,Y,,N,10,80.0,20.0,8.0,2.0
2797,13.0,Brunswick County,M,5.0,,,,17,64.71,29.41,11.0007,4.999700000000001
2798,13.0,Brunswick County,M,5.0,,,N,17,64.71,29.41,11.0007,4.999700000000001
2799,13.0,Brunswick County,M,5.0,,Y,,12,83.33,16.67,9.999600000000001,2.0004000000000004
2800,13.0,Brunswick County,M,5.0,,Y,N,12,83.33,16.67,9.999600000000001,2.0004000000000004
2801,13.0,Brunswick County,M,5.0,N,,,16,62.5,31.25,10.0,5.0
2802,13.0,Brunswick County,M,5.0,N,,N,16,62.5,31.25,10.0,5.0
2803,13.0,Brunswick County,M,5.0,N,Y,,11,81.82,18.18,9.0002,1.9997999999999998
2804,13.0,Brunswick County,M,5.0,N,Y,N,11,81.82,18.18,9.0002,1.9997999999999998
2805,14.0,Buchanan County,,,,,,268,89.18,7.09,239.00240000000002,19.001199999999997
2806,14.0,Buchanan County,,,,,N,268,89.18,7.09,239.00240000000002,19.001199999999997
2807,14.0,Buchanan County,,,,N,,129,93.02,5.43,119.9958,7.004699999999999
2808,14.0,Buchanan County,,,,N,N,129,93.02,5.43,119.9958,7.004699999999999
2809,14.0,Buchanan County,,,,Y,,139,85.61,8.63,118.99789999999999,11.995700000000001
2810,14.0,Buchanan County,,,,Y,N,139,85.61,8.63,118.99789999999999,11.995700000000001
2811,14.0,Buchanan County,,,N,,,216,90.28,6.02,195.0048,13.0032
2812,14.0,Buchanan County,,,N,,N,216,90.28,6.02,195.0048,13.0032
2813,14.0,Buchanan County,,,N,N,,110,93.64,4.55,103.00399999999999,5.005
2814,14.0,Buchanan County,,,N,N,N,110,93.64,4.55,103.00399999999999,5.005
2815,14.0,Buchanan County,,,N,Y,,106,86.79,7.55,91.9974,8.003
2816,14.0,Buchanan County,,,N,Y,N,106,86.79,7.55,91.9974,8.003
2817,14.0,Buchanan County,,,Y,,,52,84.62,11.54,44.002399999999994,6.000799999999999
2818,14.0,Buchanan County,,,Y,,N,52,84.62,11.54,44.002399999999994,6.000799999999999
2819,14.0,Buchanan County,,,Y,N,,19,89.47,10.53,16.9993,2.0007
2820,14.0,Buchanan County,,,Y,N,N,19,89.47,10.53,16.9993,2.0007
2821,14.0,Buchanan County,,,Y,Y,,33,81.82,12.12,27.0006,3.9995999999999996
2822,14.0,Buchanan County,,,Y,Y,N,33,81.82,12.12,27.0006,3.9995999999999996
2823,14.0,Buchanan County,,5.0,,,,268,89.18,7.09,239.00240000000002,19.001199999999997
2824,14.0,Buchanan County,,5.0,,,N,268,89.18,7.09,239.00240000000002,19.001199999999997
2825,14.0,Buchanan County,,5.0,,N,,129,93.02,5.43,119.9958,7.004699999999999
2826,14.0,Buchanan County,,5.0,,N,N,129,93.02,5.43,119.9958,7.004699999999999
2827,14.0,Buchanan County,,5.0,,Y,,139,85.61,8.63,118.99789999999999,11.995700000000001
2828,14.0,Buchanan County,,5.0,,Y,N,139,85.61,8.63,118.99789999999999,11.995700000000001
2829,14.0,Buchanan County,,5.0,N,,,216,90.28,6.02,195.0048,13.0032
2830,14.0,Buchanan County,,5.0,N,,N,216,90.28,6.02,195.0048,13.0032
2831,14.0,Buchanan County,,5.0,N,N,,110,93.64,4.55,103.00399999999999,5.005
2832,14.0,Buchanan County,,5.0,N,N,N,110,93.64,4.55,103.00399999999999,5.005
2833,14.0,Buchanan County,,5.0,N,Y,,106,86.79,7.55,91.9974,8.003
2834,14.0,Buchanan County,,5.0,N,Y,N,106,86.79,7.55,91.9974,8.003
2835,14.0,Buchanan County,,5.0,Y,,,52,84.62,11.54,44.002399999999994,6.000799999999999
2836,14.0,Buchanan County,,5.0,Y,,N,52,84.62,11.54,44.002399999999994,6.000799999999999
2837,14.0,Buchanan County,,5.0,Y,N,,19,89.47,10.53,16.9993,2.0007
2838,14.0,Buchanan County,,5.0,Y,N,N,19,89.47,10.53,16.9993,2.0007
2839,14.0,Buchanan County,,5.0,Y,Y,,33,81.82,12.12,27.0006,3.9995999999999996
2840,14.0,Buchanan County,,5.0,Y,Y,N,33,81.82,12.12,27.0006,3.9995999999999996
2841,14.0,Buchanan County,F,,,,,114,90.35,7.02,102.999,8.0028
2842,14.0,Buchanan County,F,,,,N,114,90.35,7.02,102.999,8.0028
2843,14.0,Buchanan County,F,,,N,,50,90.0,8.0,45.0,4.0
2844,14.0,Buchanan County,F,,,N,N,50,90.0,8.0,45.0,4.0
2845,14.0,Buchanan County,F,,,Y,,64,90.63,6.25,58.0032,4.0
2846,14.0,Buchanan County,F,,,Y,N,64,90.63,6.25,58.0032,4.0
2847,14.0,Buchanan County,F,,N,,,100,91.0,6.0,91.0,6.0
2848,14.0,Buchanan County,F,,N,,N,100,91.0,6.0,91.0,6.0
2849,14.0,Buchanan County,F,,N,N,,46,89.13,8.7,40.99979999999999,4.002
2850,14.0,Buchanan County,F,,N,N,N,46,89.13,8.7,40.99979999999999,4.002
2851,14.0,Buchanan County,F,,N,Y,,54,92.59,3.7,49.9986,1.9980000000000002
2852,14.0,Buchanan County,F,,N,Y,N,54,92.59,3.7,49.9986,1.9980000000000002
2853,14.0,Buchanan County,F,,Y,,,14,85.71,14.29,11.999399999999998,2.0006
2854,14.0,Buchanan County,F,,Y,,N,14,85.71,14.29,11.999399999999998,2.0006
2855,14.0,Buchanan County,F,,Y,Y,,10,80.0,20.0,8.0,2.0
2856,14.0,Buchanan County,F,,Y,Y,N,10,80.0,20.0,8.0,2.0
2857,14.0,Buchanan County,F,5.0,,,,114,90.35,7.02,102.999,8.0028
2858,14.0,Buchanan County,F,5.0,,,N,114,90.35,7.02,102.999,8.0028
2859,14.0,Buchanan County,F,5.0,,N,,50,90.0,8.0,45.0,4.0
2860,14.0,Buchanan County,F,5.0,,N,N,50,90.0,8.0,45.0,4.0
2861,14.0,Buchanan County,F,5.0,,Y,,64,90.63,6.25,58.0032,4.0
2862,14.0,Buchanan County,F,5.0,,Y,N,64,90.63,6.25,58.0032,4.0
2863,14.0,Buchanan County,F,5.0,N,,,100,91.0,6.0,91.0,6.0
2864,14.0,Buchanan County,F,5.0,N,,N,100,91.0,6.0,91.0,6.0
2865,14.0,Buchanan County,F,5.0,N,N,,46,89.13,8.7,40.99979999999999,4.002
2866,14.0,Buchanan County,F,5.0,N,N,N,46,89.13,8.7,40.99979999999999,4.002
2867,14.0,Buchanan County,F,5.0,N,Y,,54,92.59,3.7,49.9986,1.9980000000000002
2868,14.0,Buchanan County,F,5.0,N,Y,N,54,92.59,3.7,49.9986,1.9980000000000002
2869,14.0,Buchanan County,F,5.0,Y,,,14,85.71,14.29,11.999399999999998,2.0006
2870,14.0,Buchanan County,F,5.0,Y,,N,14,85.71,14.29,11.999399999999998,2.0006
2871,14.0,Buchanan County,F,5.0,Y,Y,,10,80.0,20.0,8.0,2.0
2872,14.0,Buchanan County,F,5.0,Y,Y,N,10,80.0,20.0,8.0,2.0
2873,14.0,Buchanan County,M,,,,,154,88.31,7.14,135.9974,10.9956
2874,14.0,Buchanan County,M,,,,N,154,88.31,7.14,135.9974,10.9956
2875,14.0,Buchanan County,M,,,N,,79,94.94,3.8,75.0026,3.002
2876,14.0,Buchanan County,M,,,N,N,79,94.94,3.8,75.0026,3.002
2877,14.0,Buchanan County,M,,,Y,,75,81.33,10.67,60.9975,8.0025
2878,14.0,Buchanan County,M,,,Y,N,75,81.33,10.67,60.9975,8.0025
2879,14.0,Buchanan County,M,,N,,,116,89.66,6.03,104.0056,6.994800000000001
2880,14.0,Buchanan County,M,,N,,N,116,89.66,6.03,104.0056,6.994800000000001
2881,14.0,Buchanan County,M,,N,N,,64,96.88,1.56,62.0032,0.9984000000000001
2882,14.0,Buchanan County,M,,N,N,N,64,96.88,1.56,62.0032,0.9984000000000001
2883,14.0,Buchanan County,M,,N,Y,,52,80.77,11.54,42.0004,6.000799999999999
2884,14.0,Buchanan County,M,,N,Y,N,52,80.77,11.54,42.0004,6.000799999999999
2885,14.0,Buchanan County,M,,Y,,,38,84.21,10.53,31.999799999999997,4.0014
2886,14.0,Buchanan County,M,,Y,,N,38,84.21,10.53,31.999799999999997,4.0014
2887,14.0,Buchanan County,M,,Y,N,,15,86.67,13.33,13.000499999999999,1.9994999999999998
2888,14.0,Buchanan County,M,,Y,N,N,15,86.67,13.33,13.000499999999999,1.9994999999999998
2889,14.0,Buchanan County,M,,Y,Y,,23,82.61,8.7,19.0003,2.001
2890,14.0,Buchanan County,M,,Y,Y,N,23,82.61,8.7,19.0003,2.001
2891,14.0,Buchanan County,M,5.0,,,,154,88.31,7.14,135.9974,10.9956
2892,14.0,Buchanan County,M,5.0,,,N,154,88.31,7.14,135.9974,10.9956
2893,14.0,Buchanan County,M,5.0,,N,,79,94.94,3.8,75.0026,3.002
2894,14.0,Buchanan County,M,5.0,,N,N,79,94.94,3.8,75.0026,3.002
2895,14.0,Buchanan County,M,5.0,,Y,,75,81.33,10.67,60.9975,8.0025
2896,14.0,Buchanan County,M,5.0,,Y,N,75,81.33,10.67,60.9975,8.0025
2897,14.0,Buchanan County,M,5.0,N,,,116,89.66,6.03,104.0056,6.994800000000001
2898,14.0,Buchanan County,M,5.0,N,,N,116,89.66,6.03,104.0056,6.994800000000001
2899,14.0,Buchanan County,M,5.0,N,N,,64,96.88,1.56,62.0032,0.9984000000000001
2900,14.0,Buchanan County,M,5.0,N,N,N,64,96.88,1.56,62.0032,0.9984000000000001
2901,14.0,Buchanan County,M,5.0,N,Y,,52,80.77,11.54,42.0004,6.000799999999999
2902,14.0,Buchanan County,M,5.0,N,Y,N,52,80.77,11.54,42.0004,6.000799999999999
2903,14.0,Buchanan County,M,5.0,Y,,,38,84.21,10.53,31.999799999999997,4.0014
2904,14.0,Buchanan County,M,5.0,Y,,N,38,84.21,10.53,31.999799999999997,4.0014
2905,14.0,Buchanan County,M,5.0,Y,N,,15,86.67,13.33,13.000499999999999,1.9994999999999998
2906,14.0,Buchanan County,M,5.0,Y,N,N,15,86.67,13.33,13.000499999999999,1.9994999999999998
2907,14.0,Buchanan County,M,5.0,Y,Y,,23,82.61,8.7,19.0003,2.001
2908,14.0,Buchanan County,M,5.0,Y,Y,N,23,82.61,8.7,19.0003,2.001
2909,15.0,Buckingham County,,,,,,205,83.9,13.17,171.995,26.9985
2910,15.0,Buckingham County,,,,,N,205,83.9,13.17,171.995,26.9985
2911,15.0,Buckingham County,,,,N,,107,95.33,4.67,102.00309999999999,4.9969
2912,15.0,Buckingham County,,,,N,N,107,95.33,4.67,102.00309999999999,4.9969
2913,15.0,Buckingham County,,,,Y,,98,71.43,22.45,70.0014,22.000999999999998
2914,15.0,Buckingham County,,,,Y,N,98,71.43,22.45,70.0014,22.000999999999998
2915,15.0,Buckingham County,,,N,,,189,84.13,12.7,159.0057,24.002999999999997
2916,15.0,Buckingham County,,,N,,N,189,84.13,12.7,159.0057,24.002999999999997
2917,15.0,Buckingham County,,,N,N,,98,96.94,3.06,95.00119999999998,2.9988
2918,15.0,Buckingham County,,,N,N,N,98,96.94,3.06,95.00119999999998,2.9988
2919,15.0,Buckingham County,,,N,Y,,91,70.33,23.08,64.0003,21.002799999999997
2920,15.0,Buckingham County,,,N,Y,N,91,70.33,23.08,64.0003,21.002799999999997
2921,15.0,Buckingham County,,,Y,,,16,81.25,18.75,13.0,3.0
2922,15.0,Buckingham County,,,Y,,N,16,81.25,18.75,13.0,3.0
2923,15.0,Buckingham County,,3.0,,,,85,76.47,20.0,64.9995,17.0
2924,15.0,Buckingham County,,3.0,,,N,85,76.47,20.0,64.9995,17.0
2925,15.0,Buckingham County,,3.0,,N,,28,92.86,7.14,26.000799999999998,1.9991999999999999
2926,15.0,Buckingham County,,3.0,,N,N,28,92.86,7.14,26.000799999999998,1.9991999999999999
2927,15.0,Buckingham County,,3.0,,Y,,57,68.42,26.32,38.9994,15.0024
2928,15.0,Buckingham County,,3.0,,Y,N,57,68.42,26.32,38.9994,15.0024
2929,15.0,Buckingham County,,3.0,N,,,75,74.67,21.33,56.0025,15.997499999999997
2930,15.0,Buckingham County,,3.0,N,,N,75,74.67,21.33,56.0025,15.997499999999997
2931,15.0,Buckingham County,,3.0,N,N,,22,95.45,4.55,20.999000000000002,1.001
2932,15.0,Buckingham County,,3.0,N,N,N,22,95.45,4.55,20.999000000000002,1.001
2933,15.0,Buckingham County,,3.0,N,Y,,53,66.04,28.3,35.001200000000004,14.999
2934,15.0,Buckingham County,,3.0,N,Y,N,53,66.04,28.3,35.001200000000004,14.999
2935,15.0,Buckingham County,,3.0,Y,,,10,90.0,10.0,9.0,1.0
2936,15.0,Buckingham County,,3.0,Y,,N,10,90.0,10.0,9.0,1.0
2937,15.0,Buckingham County,,5.0,,,,110,89.09,8.18,97.999,8.998
2938,15.0,Buckingham County,,5.0,,,N,110,89.09,8.18,97.999,8.998
2939,15.0,Buckingham County,,5.0,,N,,73,97.26,2.74,70.99980000000001,2.0002
2940,15.0,Buckingham County,,5.0,,N,N,73,97.26,2.74,70.99980000000001,2.0002
2941,15.0,Buckingham County,,5.0,,Y,,37,72.97,18.92,26.9989,7.000400000000001
2942,15.0,Buckingham County,,5.0,,Y,N,37,72.97,18.92,26.9989,7.000400000000001
2943,15.0,Buckingham County,,5.0,N,,,104,90.38,6.73,93.99520000000001,6.999200000000001
2944,15.0,Buckingham County,,5.0,N,,N,104,90.38,6.73,93.99520000000001,6.999200000000001
2945,15.0,Buckingham County,,5.0,N,N,,70,98.57,1.43,68.999,1.001
2946,15.0,Buckingham County,,5.0,N,N,N,70,98.57,1.43,68.999,1.001
2947,15.0,Buckingham County,,5.0,N,Y,,34,73.53,17.65,25.0002,6.0009999999999994
2948,15.0,Buckingham County,,5.0,N,Y,N,34,73.53,17.65,25.0002,6.0009999999999994
2949,15.0,Buckingham County,F,,,,,104,85.58,12.5,89.00319999999999,13.0
2950,15.0,Buckingham County,F,,,,N,104,85.58,12.5,89.00319999999999,13.0
2951,15.0,Buckingham County,F,,,N,,51,96.08,3.92,49.0008,1.9991999999999999
2952,15.0,Buckingham County,F,,,N,N,51,96.08,3.92,49.0008,1.9991999999999999
2953,15.0,Buckingham County,F,,,Y,,53,75.47,20.75,39.9991,10.9975
2954,15.0,Buckingham County,F,,,Y,N,53,75.47,20.75,39.9991,10.9975
2955,15.0,Buckingham County,F,,N,,,100,86.0,12.0,86.0,12.0
2956,15.0,Buckingham County,F,,N,,N,100,86.0,12.0,86.0,12.0
2957,15.0,Buckingham County,F,,N,N,,49,95.92,4.08,47.0008,1.9992
2958,15.0,Buckingham County,F,,N,N,N,49,95.92,4.08,47.0008,1.9992
2959,15.0,Buckingham County,F,,N,Y,,51,76.47,19.61,38.9997,10.001100000000001
2960,15.0,Buckingham County,F,,N,Y,N,51,76.47,19.61,38.9997,10.001100000000001
2961,15.0,Buckingham County,F,3.0,,,,39,82.05,17.95,31.999499999999998,7.0005
2962,15.0,Buckingham County,F,3.0,,,N,39,82.05,17.95,31.999499999999998,7.0005
2963,15.0,Buckingham County,F,3.0,,N,,11,90.91,9.09,10.0001,0.9998999999999999
2964,15.0,Buckingham County,F,3.0,,N,N,11,90.91,9.09,10.0001,0.9998999999999999
2965,15.0,Buckingham County,F,3.0,,Y,,28,78.57,21.43,21.9996,6.0004
2966,15.0,Buckingham County,F,3.0,,Y,N,28,78.57,21.43,21.9996,6.0004
2967,15.0,Buckingham County,F,3.0,N,,,37,81.08,18.92,29.9996,7.000400000000001
2968,15.0,Buckingham County,F,3.0,N,,N,37,81.08,18.92,29.9996,7.000400000000001
2969,15.0,Buckingham County,F,3.0,N,N,,10,90.0,10.0,9.0,1.0
2970,15.0,Buckingham County,F,3.0,N,N,N,10,90.0,10.0,9.0,1.0
2971,15.0,Buckingham County,F,3.0,N,Y,,27,77.78,22.22,21.0006,5.9994
2972,15.0,Buckingham County,F,3.0,N,Y,N,27,77.78,22.22,21.0006,5.9994
2973,15.0,Buckingham County,F,5.0,,,,58,87.93,8.62,50.99940000000001,4.9996
2974,15.0,Buckingham County,F,5.0,,,N,58,87.93,8.62,50.99940000000001,4.9996
2975,15.0,Buckingham County,F,5.0,,N,,37,100.0,0.0,37.0,0.0
2976,15.0,Buckingham County,F,5.0,,N,N,37,100.0,0.0,37.0,0.0
2977,15.0,Buckingham County,F,5.0,,Y,,21,66.67,23.81,14.0007,5.0001
2978,15.0,Buckingham County,F,5.0,,Y,N,21,66.67,23.81,14.0007,5.0001
2979,15.0,Buckingham County,F,5.0,N,,,56,89.29,7.14,50.00240000000001,3.9983999999999997
2980,15.0,Buckingham County,F,5.0,N,,N,56,89.29,7.14,50.00240000000001,3.9983999999999997
2981,15.0,Buckingham County,F,5.0,N,N,,36,100.0,0.0,36.0,0.0
2982,15.0,Buckingham County,F,5.0,N,N,N,36,100.0,0.0,36.0,0.0
2983,15.0,Buckingham County,F,5.0,N,Y,,20,70.0,20.0,14.0,4.0
2984,15.0,Buckingham County,F,5.0,N,Y,N,20,70.0,20.0,14.0,4.0
2985,15.0,Buckingham County,M,,,,,101,82.18,13.86,83.0018,13.9986
2986,15.0,Buckingham County,M,,,,N,101,82.18,13.86,83.0018,13.9986
2987,15.0,Buckingham County,M,,,N,,56,94.64,5.36,52.998400000000004,3.0016000000000003
2988,15.0,Buckingham County,M,,,N,N,56,94.64,5.36,52.998400000000004,3.0016000000000003
2989,15.0,Buckingham County,M,,,Y,,45,66.67,24.44,30.0015,10.998
2990,15.0,Buckingham County,M,,,Y,N,45,66.67,24.44,30.0015,10.998
2991,15.0,Buckingham County,M,,N,,,89,82.02,13.48,72.9978,11.9972
2992,15.0,Buckingham County,M,,N,,N,89,82.02,13.48,72.9978,11.9972
2993,15.0,Buckingham County,M,,N,N,,49,97.96,2.04,48.0004,0.9996
2994,15.0,Buckingham County,M,,N,N,N,49,97.96,2.04,48.0004,0.9996
2995,15.0,Buckingham County,M,,N,Y,,40,62.5,27.5,25.0,11.0
2996,15.0,Buckingham County,M,,N,Y,N,40,62.5,27.5,25.0,11.0
2997,15.0,Buckingham County,M,,Y,,,12,83.33,16.67,9.999600000000001,2.0004000000000004
2998,15.0,Buckingham County,M,,Y,,N,12,83.33,16.67,9.999600000000001,2.0004000000000004
2999,15.0,Buckingham County,M,3.0,,,,46,71.74,21.74,33.0004,10.000399999999999
3000,15.0,Buckingham County,M,3.0,,,N,46,71.74,21.74,33.0004,10.000399999999999
3001,15.0,Buckingham County,M,3.0,,N,,17,94.12,5.88,16.0004,0.9995999999999999
3002,15.0,Buckingham County,M,3.0,,N,N,17,94.12,5.88,16.0004,0.9995999999999999
3003,15.0,Buckingham County,M,3.0,,Y,,29,58.62,31.03,16.9998,8.9987
3004,15.0,Buckingham County,M,3.0,,Y,N,29,58.62,31.03,16.9998,8.9987
3005,15.0,Buckingham County,M,3.0,N,,,38,68.42,23.68,25.9996,8.9984
3006,15.0,Buckingham County,M,3.0,N,,N,38,68.42,23.68,25.9996,8.9984
3007,15.0,Buckingham County,M,3.0,N,N,,12,100.0,0.0,12.0,0.0
3008,15.0,Buckingham County,M,3.0,N,N,N,12,100.0,0.0,12.0,0.0
3009,15.0,Buckingham County,M,3.0,N,Y,,26,53.85,34.62,14.001000000000001,9.001199999999999
3010,15.0,Buckingham County,M,3.0,N,Y,N,26,53.85,34.62,14.001000000000001,9.001199999999999
3011,15.0,Buckingham County,M,5.0,,,,52,90.38,7.69,46.997600000000006,3.9988
3012,15.0,Buckingham County,M,5.0,,,N,52,90.38,7.69,46.997600000000006,3.9988
3013,15.0,Buckingham County,M,5.0,,N,,36,94.44,5.56,33.998400000000004,2.0016
3014,15.0,Buckingham County,M,5.0,,N,N,36,94.44,5.56,33.998400000000004,2.0016
3015,15.0,Buckingham County,M,5.0,,Y,,16,81.25,12.5,13.0,2.0
3016,15.0,Buckingham County,M,5.0,,Y,N,16,81.25,12.5,13.0,2.0
3017,15.0,Buckingham County,M,5.0,N,,,48,91.67,6.25,44.001599999999996,3.0
3018,15.0,Buckingham County,M,5.0,N,,N,48,91.67,6.25,44.001599999999996,3.0
3019,15.0,Buckingham County,M,5.0,N,N,,34,97.06,2.94,33.0004,0.9995999999999999
3020,15.0,Buckingham County,M,5.0,N,N,N,34,97.06,2.94,33.0004,0.9995999999999999
3021,15.0,Buckingham County,M,5.0,N,Y,,14,78.57,14.29,10.9998,2.0006
3022,15.0,Buckingham County,M,5.0,N,Y,N,14,78.57,14.29,10.9998,2.0006
3023,103.0,Buena Vista City,,,,,,93,89.25,7.53,83.0025,7.0029
3024,103.0,Buena Vista City,,,,,N,93,89.25,7.53,83.0025,7.0029
3025,103.0,Buena Vista City,,,,N,,63,92.06,6.35,57.9978,4.0005
3026,103.0,Buena Vista City,,,,N,N,63,92.06,6.35,57.9978,4.0005
3027,103.0,Buena Vista City,,,,Y,,30,83.33,10.0,24.999000000000002,3.0
3028,103.0,Buena Vista City,,,,Y,N,30,83.33,10.0,24.999000000000002,3.0
3029,103.0,Buena Vista City,,,N,,,81,90.12,7.41,72.9972,6.0021
3030,103.0,Buena Vista City,,,N,,N,81,90.12,7.41,72.9972,6.0021
3031,103.0,Buena Vista City,,,N,N,,56,92.86,5.36,52.001599999999996,3.0016000000000003
3032,103.0,Buena Vista City,,,N,N,N,56,92.86,5.36,52.001599999999996,3.0016000000000003
3033,103.0,Buena Vista City,,,N,Y,,25,84.0,12.0,21.0,3.0
3034,103.0,Buena Vista City,,,N,Y,N,25,84.0,12.0,21.0,3.0
3035,103.0,Buena Vista City,,,Y,,,12,83.33,8.33,9.999600000000001,0.9996
3036,103.0,Buena Vista City,,,Y,,N,12,83.33,8.33,9.999600000000001,0.9996
3037,103.0,Buena Vista City,,5.0,,,,83,89.16,7.23,74.0028,6.000900000000001
3038,103.0,Buena Vista City,,5.0,,,N,83,89.16,7.23,74.0028,6.000900000000001
3039,103.0,Buena Vista City,,5.0,,N,,56,92.86,5.36,52.001599999999996,3.0016000000000003
3040,103.0,Buena Vista City,,5.0,,N,N,56,92.86,5.36,52.001599999999996,3.0016000000000003
3041,103.0,Buena Vista City,,5.0,,Y,,27,81.48,11.11,21.9996,2.9997
3042,103.0,Buena Vista City,,5.0,,Y,N,27,81.48,11.11,21.9996,2.9997
3043,103.0,Buena Vista City,,5.0,N,,,74,90.54,6.76,66.9996,5.0024
3044,103.0,Buena Vista City,,5.0,N,,N,74,90.54,6.76,66.9996,5.0024
3045,103.0,Buena Vista City,,5.0,N,N,,52,94.23,3.85,48.9996,2.0020000000000002
3046,103.0,Buena Vista City,,5.0,N,N,N,52,94.23,3.85,48.9996,2.0020000000000002
